event_id,game,platform,player_id,play_time,timestamp
35964,Call of Duty,PS4,1145,157,2025-10-01 13:21:13
35965,Spider-Man 2,PS5,5640,31,2025-10-01 22:32:29
35966,GTA V,PS5,3510,222,2025-10-01 08:42:24
35967,FIFA 25,PS5,9616,216,2025-10-01 10:28:44
35968,FIFA 25,PS4,6542,202,2025-10-01 07:18:27
35969,Horizon Zero Dawn,PS4,6367,284,2025-10-01 12:16:42
35970,Call of Duty,PS5,3919,20,2025-10-01 10:39:20
35971,Horizon Zero Dawn,PS4,8228,164,2025-10-01 02:46:53
35972,FIFA 25,PS5,4795,197,2025-10-01 08:31:33
35973,Call of Duty,PS5,7457,256,2025-10-01 12:49:27
35974,GTA V,PS5,6608,256,2025-10-01 21:15:27
35975,FIFA 25,PS5,1789,242,2025-10-01 11:21:47
35976,GTA V,PS5,9156,68,2025-10-01 15:21:46
35977,Call of Duty,PS5,9319,41,2025-10-01 15:02:32
35978,Call of Duty,PS4,8507,227,2025-10-01 03:31:05
35979,Horizon Zero Dawn,PS5,5892,241,2025-10-01 12:50:22
35980,Horizon Zero Dawn,PS5,2773,231,2025-10-01 21:46:59
35981,Spider-Man 2,PS4,1771,285,2025-10-01 12:19:51
35982,God of War,PS4,6680,25,2025-10-01 12:38:25
35983,GTA V,PS4,1169,94,2025-10-01 13:02:22
35984,Call of Duty,PS4,9469,105,2025-10-01 02:15:19
35985,Call of Duty,PS5,5356,144,2025-10-01 12:17:39
35986,GTA V,PS4,2606,102,2025-10-01 22:16:53
35987,GTA V,PS5,5185,157,2025-10-01 01:37:47
35988,Call of Duty,PS5,8428,68,2025-10-01 22:47:10
35989,Horizon Zero Dawn,PS5,1731,149,2025-10-01 23:20:45
35990,GTA V,PS5,1223,283,2025-10-01 08:16:17
35991,God of War,PS4,7879,15,2025-10-01 16:43:38
35992,Spider-Man 2,PS4,3464,246,2025-10-01 07:00:44
35993,God of War,PS4,5198,224,2025-10-01 15:34:08
35994,Call of Duty,PS4,7251,205,2025-10-01 23:07:23
35995,God of War,PS5,5469,207,2025-10-01 04:06:54
35996,Horizon Zero Dawn,PS5,9285,174,2025-10-01 22:58:08
35997,God of War,PS4,3680,230,2025-10-01 19:54:40
35998,Spider-Man 2,PS4,8877,192,2025-10-01 06:54:37
35999,FIFA 25,PS5,9499,198,2025-10-01 20:06:14
36000,GTA V,PS4,5345,200,2025-10-01 06:35:34
36001,GTA V,PS5,5406,209,2025-10-01 08:10:34
36002,FIFA 25,PS4,2578,216,2025-10-01 05:14:43
36003,Horizon Zero Dawn,PS5,4736,149,2025-10-01 05:57:01
36004,Spider-Man 2,PS5,6656,191,2025-10-01 07:11:36
36005,Spider-Man 2,PS4,5920,270,2025-10-01 09:53:33
36006,God of War,PS5,6582,152,2025-10-01 10:38:54
36007,Horizon Zero Dawn,PS4,1384,57,2025-10-01 14:53:52
36008,Horizon Zero Dawn,PS4,6769,183,2025-10-01 11:40:48
36009,GTA V,PS5,8356,223,2025-10-01 21:11:04
36010,FIFA 25,PS4,4951,76,2025-10-01 15:40:35
36011,God of War,PS5,6547,260,2025-10-01 02:06:05
36012,Call of Duty,PS4,9008,231,2025-10-01 15:09:23
36013,FIFA 25,PS4,3788,86,2025-10-01 23:58:52
36014,God of War,PS5,9980,274,2025-10-01 20:06:14
36015,God of War,PS4,6264,296,2025-10-01 16:15:34
36016,FIFA 25,PS5,9312,286,2025-10-01 21:06:55
36017,Spider-Man 2,PS4,1760,136,2025-10-01 20:55:09
36018,Spider-Man 2,PS5,6698,270,2025-10-01 23:24:53
36019,GTA V,PS4,2932,236,2025-10-01 17:52:39
36020,God of War,PS4,3791,181,2025-10-01 04:10:34
36021,Spider-Man 2,PS5,6148,223,2025-10-01 06:52:52
36022,Call of Duty,PS4,8667,139,2025-10-01 20:43:18
36023,GTA V,PS5,8584,231,2025-10-01 21:20:31
36024,Call of Duty,PS5,4151,213,2025-10-01 09:37:20
36025,Spider-Man 2,PS4,7211,94,2025-10-01 21:47:43
36026,Spider-Man 2,PS4,3210,226,2025-10-01 19:42:01
36027,GTA V,PS4,6685,201,2025-10-01 04:24:07
36028,Call of Duty,PS5,1323,93,2025-10-01 16:32:08
36029,Spider-Man 2,PS4,8519,266,2025-10-01 07:28:52
36030,FIFA 25,PS4,5444,249,2025-10-01 20:21:13
36031,FIFA 25,PS4,9449,161,2025-10-01 01:07:56
36032,FIFA 25,PS5,4998,10,2025-10-01 17:41:47
36033,God of War,PS5,6211,295,2025-10-01 15:40:45
36034,GTA V,PS5,8453,133,2025-10-01 09:54:31
36035,God of War,PS4,2319,239,2025-10-01 09:29:09
36036,Horizon Zero Dawn,PS5,3608,90,2025-10-01 19:37:26
36037,God of War,PS5,3087,127,2025-10-01 04:21:54
36038,GTA V,PS5,4709,218,2025-10-01 00:45:23
36039,Spider-Man 2,PS5,7228,268,2025-10-01 14:38:52
36040,God of War,PS4,3109,249,2025-10-01 02:43:41
36041,FIFA 25,PS4,6792,151,2025-10-01 15:14:44
36042,Horizon Zero Dawn,PS4,3497,143,2025-10-01 17:30:26
36043,GTA V,PS5,4432,136,2025-10-01 17:58:38
36044,Call of Duty,PS4,7587,152,2025-10-01 14:07:52
36045,Call of Duty,PS4,7748,248,2025-10-01 22:15:09
36046,Call of Duty,PS5,8482,20,2025-10-01 21:00:08
36047,God of War,PS4,5726,105,2025-10-01 05:32:35
36048,GTA V,PS4,7831,123,2025-10-01 06:48:48
36049,Horizon Zero Dawn,PS5,1210,104,2025-10-01 05:37:46
36050,GTA V,PS4,7645,234,2025-10-01 17:35:54
36051,Call of Duty,PS5,8661,7,2025-10-01 19:20:28
36052,God of War,PS4,2016,150,2025-10-01 04:32:26
36053,Spider-Man 2,PS5,8893,109,2025-10-01 00:37:56
36054,GTA V,PS5,8416,9,2025-10-01 03:47:51
36055,FIFA 25,PS4,4057,274,2025-10-01 11:52:12
36056,GTA V,PS5,1570,11,2025-10-01 07:33:10
36057,Spider-Man 2,PS5,5639,162,2025-10-01 23:57:58
36058,God of War,PS5,2647,24,2025-10-01 13:24:32
36059,Spider-Man 2,PS5,8919,102,2025-10-01 10:09:10
36060,FIFA 25,PS4,1373,130,2025-10-01 18:25:07
36061,God of War,PS5,5000,177,2025-10-01 05:49:41
36062,Horizon Zero Dawn,PS4,6216,299,2025-10-01 13:15:55
36063,GTA V,PS5,5518,266,2025-10-01 08:14:59
36064,GTA V,PS4,2313,210,2025-10-01 07:55:50
36065,FIFA 25,PS5,6429,79,2025-10-01 14:35:16
36066,FIFA 25,PS4,1118,138,2025-10-01 22:24:23
36067,Spider-Man 2,PS5,6982,247,2025-10-01 05:18:39
36068,Spider-Man 2,PS5,7007,231,2025-10-01 14:30:53
36069,Call of Duty,PS4,3635,88,2025-10-01 16:24:37
36070,Call of Duty,PS5,6471,137,2025-10-01 07:21:04
36071,Call of Duty,PS4,5762,264,2025-10-01 21:11:59
36072,FIFA 25,PS5,3772,295,2025-10-01 11:38:53
36073,Spider-Man 2,PS4,8128,66,2025-10-01 11:28:02
36074,God of War,PS5,7470,8,2025-10-01 16:43:20
36075,GTA V,PS5,6223,167,2025-10-01 07:45:49
36076,Call of Duty,PS4,6557,265,2025-10-01 17:58:12
36077,Spider-Man 2,PS5,6353,176,2025-10-01 06:00:17
36078,God of War,PS5,6190,12,2025-10-01 21:28:56
36079,GTA V,PS5,3129,297,2025-10-01 15:14:02
36080,GTA V,PS5,9029,95,2025-10-01 15:33:21
36081,GTA V,PS4,3988,203,2025-10-01 22:04:59
36082,Horizon Zero Dawn,PS5,5166,193,2025-10-01 13:52:49
36083,Horizon Zero Dawn,PS4,9073,36,2025-10-01 19:04:30
36084,God of War,PS4,2656,57,2025-10-01 06:33:43
36085,Call of Duty,PS5,1546,154,2025-10-01 09:41:39
36086,Spider-Man 2,PS5,9245,51,2025-10-01 01:06:09
36087,FIFA 25,PS4,6341,77,2025-10-01 13:30:45
36088,GTA V,PS5,8406,232,2025-10-01 14:27:03
36089,Spider-Man 2,PS5,7520,126,2025-10-01 04:55:47
36090,GTA V,PS5,6628,96,2025-10-01 03:15:00
36091,God of War,PS5,1685,18,2025-10-01 03:31:34
36092,Call of Duty,PS4,7118,49,2025-10-01 21:20:25
36093,GTA V,PS5,6757,79,2025-10-01 19:04:10
36094,FIFA 25,PS5,5711,56,2025-10-01 03:42:35
36095,Horizon Zero Dawn,PS4,2324,253,2025-10-01 12:20:52
36096,God of War,PS5,7222,83,2025-10-01 18:49:50
36097,God of War,PS4,5774,9,2025-10-01 23:12:47
36098,God of War,PS4,9700,82,2025-10-01 03:31:28
36099,GTA V,PS4,2736,219,2025-10-01 01:21:04
36100,GTA V,PS5,9043,183,2025-10-01 16:13:35
36101,Call of Duty,PS5,9015,24,2025-10-01 08:20:15
36102,God of War,PS5,8951,263,2025-10-01 14:06:27
36103,Call of Duty,PS5,5966,103,2025-10-01 21:45:13
36104,GTA V,PS5,1174,117,2025-10-01 14:31:29
36105,Horizon Zero Dawn,PS5,4692,134,2025-10-01 22:47:28
36106,Horizon Zero Dawn,PS5,8737,284,2025-10-01 08:10:27
36107,God of War,PS4,6664,269,2025-10-01 21:27:17
36108,Call of Duty,PS4,8282,225,2025-10-01 19:57:37
36109,Spider-Man 2,PS5,6967,299,2025-10-01 07:29:49
36110,Call of Duty,PS5,6227,131,2025-10-01 17:18:00
36111,Call of Duty,PS5,8838,192,2025-10-01 21:51:08
36112,FIFA 25,PS5,1125,183,2025-10-01 10:38:31
36113,God of War,PS5,5160,21,2025-10-01 06:00:11
36114,Call of Duty,PS4,2757,160,2025-10-01 16:32:17
36115,FIFA 25,PS4,6962,233,2025-10-01 02:17:06
36116,FIFA 25,PS5,8698,21,2025-10-01 20:25:19
36117,Call of Duty,PS5,8632,151,2025-10-01 03:39:57
36118,God of War,PS4,4373,271,2025-10-01 07:50:26
36119,Spider-Man 2,PS4,3828,262,2025-10-01 11:29:57
36120,Horizon Zero Dawn,PS5,8171,179,2025-10-01 21:22:56
36121,Spider-Man 2,PS5,1581,139,2025-10-01 02:04:40
36122,GTA V,PS4,9358,163,2025-10-01 11:36:46
36123,God of War,PS5,3059,63,2025-10-01 23:08:07
36124,God of War,PS4,8307,162,2025-10-01 12:49:20
36125,FIFA 25,PS4,6859,141,2025-10-01 17:58:44
36126,GTA V,PS4,9795,171,2025-10-01 17:46:37
36127,Horizon Zero Dawn,PS5,6210,74,2025-10-01 01:18:58
36128,Call of Duty,PS4,6033,13,2025-10-01 14:14:21
36129,GTA V,PS4,7063,284,2025-10-01 13:00:18
36130,FIFA 25,PS4,2703,62,2025-10-01 15:06:09
36131,Call of Duty,PS4,1723,18,2025-10-01 19:54:45
36132,Call of Duty,PS5,5579,167,2025-10-01 13:27:36
36133,God of War,PS4,7063,26,2025-10-01 19:54:13
36134,GTA V,PS4,7767,284,2025-10-01 13:58:05
36135,Spider-Man 2,PS4,4132,156,2025-10-01 21:33:30
36136,FIFA 25,PS4,4726,181,2025-10-01 22:44:49
36137,GTA V,PS5,6054,295,2025-10-01 12:56:01
36138,FIFA 25,PS4,9892,300,2025-10-01 12:10:13
36139,Horizon Zero Dawn,PS5,4605,156,2025-10-01 13:41:52
36140,Call of Duty,PS5,4935,139,2025-10-01 04:15:10
36141,Spider-Man 2,PS5,9194,221,2025-10-01 03:12:10
36142,FIFA 25,PS4,5049,230,2025-10-01 08:03:57
36143,FIFA 25,PS4,9174,203,2025-10-01 00:47:17
36144,Horizon Zero Dawn,PS4,3738,290,2025-10-01 08:33:13
36145,GTA V,PS4,7184,51,2025-10-01 15:54:06
36146,GTA V,PS4,9456,49,2025-10-01 12:38:40
36147,GTA V,PS4,2552,200,2025-10-01 04:57:42
36148,God of War,PS5,2258,62,2025-10-01 08:05:08
36149,GTA V,PS5,7808,71,2025-10-01 13:59:15
36150,Horizon Zero Dawn,PS5,1728,241,2025-10-01 11:23:49
36151,FIFA 25,PS5,3535,181,2025-10-01 03:25:15
36152,Spider-Man 2,PS5,4138,186,2025-10-01 03:51:46
36153,GTA V,PS5,6217,170,2025-10-01 11:22:29
36154,GTA V,PS4,3131,80,2025-10-01 04:40:51
36155,FIFA 25,PS5,9465,273,2025-10-01 22:06:30
36156,Spider-Man 2,PS5,8206,285,2025-10-01 09:44:36
36157,GTA V,PS5,7642,111,2025-10-01 21:09:41
36158,God of War,PS4,1867,222,2025-10-01 03:40:12
36159,Call of Duty,PS4,4973,99,2025-10-01 16:34:55
36160,Call of Duty,PS5,7817,62,2025-10-01 02:20:40
36161,FIFA 25,PS5,2430,196,2025-10-01 14:52:48
36162,God of War,PS5,4085,211,2025-10-01 15:42:59
36163,God of War,PS5,5735,59,2025-10-01 17:18:42
36164,Horizon Zero Dawn,PS4,7654,85,2025-10-01 23:32:06
36165,Call of Duty,PS5,5781,108,2025-10-01 07:13:48
36166,GTA V,PS5,4137,265,2025-10-01 20:16:05
36167,GTA V,PS4,6154,223,2025-10-01 18:27:40
36168,Horizon Zero Dawn,PS5,4577,154,2025-10-01 23:43:11
36169,GTA V,PS4,6081,83,2025-10-01 17:38:10
36170,Call of Duty,PS4,4623,194,2025-10-01 04:36:11
36171,Spider-Man 2,PS4,4677,149,2025-10-01 14:21:53
36172,Horizon Zero Dawn,PS4,5640,215,2025-10-01 05:51:52
36173,Horizon Zero Dawn,PS5,1317,23,2025-10-01 06:55:16
36174,Spider-Man 2,PS5,5471,81,2025-10-01 00:45:35
36175,GTA V,PS5,7711,134,2025-10-01 08:43:05
36176,GTA V,PS4,1968,183,2025-10-01 08:17:01
36177,FIFA 25,PS4,7017,161,2025-10-01 17:53:49
36178,FIFA 25,PS4,1704,293,2025-10-01 08:53:19
36179,Call of Duty,PS4,9093,150,2025-10-01 06:33:21
36180,Call of Duty,PS4,1183,221,2025-10-01 10:48:47
36181,Spider-Man 2,PS5,1076,224,2025-10-01 16:40:45
36182,FIFA 25,PS5,3611,47,2025-10-01 10:34:12
36183,GTA V,PS5,2179,124,2025-10-01 03:33:58
36184,Spider-Man 2,PS4,2846,50,2025-10-01 14:32:27
36185,Call of Duty,PS4,4696,14,2025-10-01 19:42:36
36186,Horizon Zero Dawn,PS5,4873,279,2025-10-01 16:42:12
36187,GTA V,PS5,2274,214,2025-10-01 02:26:55
36188,Spider-Man 2,PS5,4616,135,2025-10-01 13:00:51
36189,Horizon Zero Dawn,PS5,8207,121,2025-10-01 08:47:53
36190,Spider-Man 2,PS4,9894,33,2025-10-01 23:35:02
36191,Call of Duty,PS5,2999,151,2025-10-01 10:02:50
36192,FIFA 25,PS5,7753,272,2025-10-01 04:45:49
36193,Horizon Zero Dawn,PS4,9111,166,2025-10-01 19:49:37
36194,Call of Duty,PS5,2562,56,2025-10-01 16:25:42
36195,Spider-Man 2,PS4,9061,145,2025-10-01 01:24:25
36196,God of War,PS4,1501,238,2025-10-01 22:59:20
36197,FIFA 25,PS4,8199,265,2025-10-01 11:15:50
36198,Spider-Man 2,PS5,2529,49,2025-10-01 07:59:14
36199,Call of Duty,PS4,3479,112,2025-10-01 12:24:05
36200,God of War,PS5,4817,64,2025-10-01 03:17:36
36201,Call of Duty,PS4,2250,39,2025-10-01 21:42:27
36202,FIFA 25,PS4,6784,55,2025-10-01 05:19:09
36203,Call of Duty,PS5,1741,251,2025-10-01 02:42:46
36204,Spider-Man 2,PS5,3829,174,2025-10-01 18:36:20
36205,Horizon Zero Dawn,PS4,3178,113,2025-10-01 10:50:05
36206,Spider-Man 2,PS4,8035,133,2025-10-01 01:01:27
36207,Spider-Man 2,PS4,4261,147,2025-10-01 18:01:45
36208,FIFA 25,PS5,2360,108,2025-10-01 19:17:29
36209,FIFA 25,PS4,9830,62,2025-10-01 09:53:49
36210,Call of Duty,PS4,4368,208,2025-10-01 06:53:47
36211,God of War,PS5,2967,42,2025-10-01 03:17:34
36212,Spider-Man 2,PS5,1804,107,2025-10-01 08:03:30
36213,God of War,PS4,7826,161,2025-10-01 19:59:22
36214,Spider-Man 2,PS5,8342,195,2025-10-01 08:25:26
36215,Call of Duty,PS4,8736,269,2025-10-01 10:32:32
36216,God of War,PS4,1247,259,2025-10-01 20:24:21
36217,GTA V,PS4,5475,112,2025-10-01 16:40:50
36218,Call of Duty,PS5,8905,269,2025-10-01 16:55:49
36219,Spider-Man 2,PS5,4579,90,2025-10-01 17:08:10
36220,GTA V,PS4,3928,62,2025-10-01 06:43:39
36221,Horizon Zero Dawn,PS5,3815,181,2025-10-01 17:18:47
36222,Spider-Man 2,PS5,7746,176,2025-10-01 16:57:24
36223,Spider-Man 2,PS4,6703,107,2025-10-01 10:15:32
36224,GTA V,PS4,7857,261,2025-10-01 22:45:57
36225,Spider-Man 2,PS5,8171,140,2025-10-01 02:09:30
36226,Horizon Zero Dawn,PS5,1687,157,2025-10-01 09:21:21
36227,GTA V,PS4,2430,256,2025-10-01 13:53:26
36228,Spider-Man 2,PS5,1992,32,2025-10-01 23:21:35
36229,God of War,PS4,7487,55,2025-10-01 23:47:10
36230,Spider-Man 2,PS4,7669,159,2025-10-01 04:06:48
36231,Spider-Man 2,PS4,8705,116,2025-10-01 07:39:49
36232,FIFA 25,PS5,2970,117,2025-10-01 22:06:36
36233,Horizon Zero Dawn,PS4,4523,246,2025-10-01 07:06:05
36234,Spider-Man 2,PS5,1210,85,2025-10-01 01:27:33
36235,God of War,PS5,5823,45,2025-10-01 03:31:06
36236,FIFA 25,PS5,3163,95,2025-10-01 21:00:03
36237,Call of Duty,PS5,4474,88,2025-10-01 00:04:46
36238,Call of Duty,PS5,9004,116,2025-10-01 19:26:23
36239,Spider-Man 2,PS5,3244,221,2025-10-01 16:58:42
36240,Call of Duty,PS5,4948,292,2025-10-01 20:34:22
36241,Horizon Zero Dawn,PS4,2551,276,2025-10-01 10:22:33
36242,Call of Duty,PS5,3003,88,2025-10-01 18:15:19
36243,Spider-Man 2,PS4,2422,148,2025-10-01 16:49:54
36244,Spider-Man 2,PS5,8809,107,2025-10-01 21:44:33
36245,Spider-Man 2,PS4,4040,96,2025-10-01 04:21:47
36246,God of War,PS5,7388,62,2025-10-01 16:48:53
36247,Spider-Man 2,PS5,9012,207,2025-10-01 04:58:01
36248,Call of Duty,PS5,2822,124,2025-10-01 09:40:05
36249,Spider-Man 2,PS5,8368,50,2025-10-01 21:07:29
36250,FIFA 25,PS5,1156,13,2025-10-01 13:53:41
36251,God of War,PS5,9002,63,2025-10-01 04:19:27
36252,FIFA 25,PS4,9931,225,2025-10-01 15:03:43
36253,God of War,PS4,7711,272,2025-10-01 05:32:51
36254,Spider-Man 2,PS4,7758,128,2025-10-01 16:56:31
36255,Call of Duty,PS5,4773,230,2025-10-01 06:37:48
36256,Spider-Man 2,PS4,1151,181,2025-10-01 04:33:58
36257,Horizon Zero Dawn,PS5,5361,211,2025-10-01 07:09:08
36258,Horizon Zero Dawn,PS4,6499,208,2025-10-01 12:29:43
36259,FIFA 25,PS5,2175,84,2025-10-01 21:16:57
36260,Spider-Man 2,PS5,5973,155,2025-10-01 12:22:39
36261,Call of Duty,PS4,7736,59,2025-10-01 11:03:03
36262,GTA V,PS4,9822,113,2025-10-01 02:21:12
36263,Call of Duty,PS5,2657,189,2025-10-01 08:30:54
36264,GTA V,PS4,8761,21,2025-10-01 01:53:04
36265,FIFA 25,PS4,8224,162,2025-10-01 09:11:56
36266,God of War,PS4,2927,291,2025-10-01 20:47:19
36267,FIFA 25,PS5,4222,6,2025-10-01 04:34:35
36268,God of War,PS4,2164,51,2025-10-01 09:23:24
36269,Call of Duty,PS5,3238,122,2025-10-01 11:00:36
36270,FIFA 25,PS5,6918,115,2025-10-01 18:58:37
36271,GTA V,PS5,1065,282,2025-10-01 19:24:57
36272,Spider-Man 2,PS4,6848,13,2025-10-01 00:16:52
36273,God of War,PS4,6139,284,2025-10-01 08:13:33
36274,God of War,PS4,8028,299,2025-10-01 13:49:23
36275,FIFA 25,PS4,3140,181,2025-10-01 16:29:14
36276,God of War,PS5,9454,60,2025-10-01 08:32:28
36277,Spider-Man 2,PS5,8237,93,2025-10-01 07:46:10
36278,Call of Duty,PS4,5935,150,2025-10-01 23:41:43
36279,God of War,PS5,3149,10,2025-10-01 15:19:47
36280,Call of Duty,PS4,8824,290,2025-10-01 17:59:53
36281,Call of Duty,PS5,6483,208,2025-10-01 05:35:51
36282,FIFA 25,PS4,4525,139,2025-10-01 20:17:29
36283,God of War,PS5,2617,191,2025-10-01 06:13:17
36284,Call of Duty,PS5,6667,75,2025-10-01 20:12:29
36285,FIFA 25,PS5,6304,254,2025-10-01 18:48:01
36286,FIFA 25,PS4,2072,91,2025-10-01 08:58:38
36287,God of War,PS5,5010,204,2025-10-01 20:57:32
36288,Call of Duty,PS5,6208,226,2025-10-01 17:33:40
36289,God of War,PS4,1297,53,2025-10-01 23:43:46
36290,Spider-Man 2,PS4,7026,107,2025-10-01 11:18:36
36291,Horizon Zero Dawn,PS4,7391,74,2025-10-01 01:51:20
36292,GTA V,PS4,1752,89,2025-10-01 03:34:16
36293,Horizon Zero Dawn,PS4,8123,113,2025-10-01 06:11:11
36294,FIFA 25,PS5,1146,229,2025-10-01 07:46:50
36295,God of War,PS4,9403,120,2025-10-01 08:52:48
36296,Horizon Zero Dawn,PS4,9326,225,2025-10-01 06:50:14
36297,GTA V,PS4,4948,262,2025-10-01 12:48:29
36298,God of War,PS4,9764,155,2025-10-01 10:20:12
36299,FIFA 25,PS5,4183,110,2025-10-01 02:35:13
36300,Call of Duty,PS5,9150,279,2025-10-01 11:01:12
36301,FIFA 25,PS5,1739,56,2025-10-01 08:29:02
36302,God of War,PS5,5539,242,2025-10-01 23:37:46
36303,Spider-Man 2,PS4,5982,279,2025-10-01 00:08:21
36304,God of War,PS5,9982,227,2025-10-01 17:55:36
36305,GTA V,PS4,4894,14,2025-10-01 19:13:12
36306,FIFA 25,PS4,5705,87,2025-10-01 22:22:40
36307,God of War,PS5,1709,300,2025-10-01 19:33:13
36308,Call of Duty,PS4,6591,83,2025-10-01 20:02:28
36309,Call of Duty,PS5,3752,260,2025-10-01 07:27:19
36310,God of War,PS4,1643,252,2025-10-01 17:20:23
36311,FIFA 25,PS5,5753,166,2025-10-01 12:22:48
36312,GTA V,PS5,7154,124,2025-10-01 22:02:18
36313,Spider-Man 2,PS5,7998,117,2025-10-01 11:56:28
36314,God of War,PS4,3683,268,2025-10-01 00:23:52
36315,FIFA 25,PS5,5472,225,2025-10-01 02:47:35
36316,Call of Duty,PS4,3355,11,2025-10-01 05:29:47
36317,God of War,PS4,2517,14,2025-10-01 05:13:35
36318,FIFA 25,PS5,4750,185,2025-10-01 13:14:50
36319,Call of Duty,PS4,4515,138,2025-10-01 18:35:03
36320,GTA V,PS5,7473,6,2025-10-01 10:56:51
36321,Call of Duty,PS5,5721,166,2025-10-01 06:57:21
36322,Call of Duty,PS4,3750,46,2025-10-01 06:12:11
36323,FIFA 25,PS4,5370,80,2025-10-01 02:54:53
36324,Horizon Zero Dawn,PS4,4145,101,2025-10-01 20:01:45
36325,FIFA 25,PS4,5525,215,2025-10-01 03:31:41
36326,God of War,PS5,7168,119,2025-10-01 22:58:21
36327,FIFA 25,PS4,2074,137,2025-10-01 08:25:58
36328,Horizon Zero Dawn,PS5,5668,223,2025-10-01 08:22:15
36329,FIFA 25,PS4,8071,56,2025-10-01 11:55:34
36330,Horizon Zero Dawn,PS4,1008,126,2025-10-01 21:06:56
36331,FIFA 25,PS5,6346,255,2025-10-01 08:26:54
36332,Spider-Man 2,PS5,7394,250,2025-10-01 12:21:05
36333,FIFA 25,PS4,7476,203,2025-10-01 18:15:08
36334,Horizon Zero Dawn,PS4,6458,94,2025-10-01 00:31:39
36335,GTA V,PS5,7060,89,2025-10-01 07:22:11
36336,Call of Duty,PS4,7872,132,2025-10-01 21:28:21
36337,Call of Duty,PS4,5965,268,2025-10-01 20:30:58
36338,Horizon Zero Dawn,PS4,4096,27,2025-10-01 09:05:10
36339,Horizon Zero Dawn,PS5,3161,117,2025-10-01 03:34:51
36340,GTA V,PS5,9858,104,2025-10-01 03:05:50
36341,Horizon Zero Dawn,PS4,7444,155,2025-10-01 01:41:00
36342,Call of Duty,PS4,9967,292,2025-10-01 07:18:03
36343,God of War,PS5,7282,160,2025-10-01 07:36:23
36344,FIFA 25,PS5,2300,158,2025-10-01 04:14:20
36345,GTA V,PS4,3283,108,2025-10-01 16:23:26
36346,Spider-Man 2,PS4,9878,260,2025-10-01 13:45:33
36347,FIFA 25,PS4,7349,16,2025-10-01 15:15:46
36348,God of War,PS5,5508,47,2025-10-01 10:31:34
36349,FIFA 25,PS4,9632,209,2025-10-01 13:47:49
36350,Call of Duty,PS4,1619,73,2025-10-01 05:26:54
36351,GTA V,PS4,1263,73,2025-10-01 13:34:05
36352,Spider-Man 2,PS5,7529,133,2025-10-01 23:52:24
36353,Call of Duty,PS4,3551,275,2025-10-01 01:38:32
36354,GTA V,PS5,5153,299,2025-10-01 01:34:49
36355,GTA V,PS5,3282,231,2025-10-01 01:25:57
36356,Spider-Man 2,PS5,2879,288,2025-10-01 02:52:48
36357,Call of Duty,PS4,9918,176,2025-10-01 16:15:12
36358,God of War,PS5,5526,186,2025-10-01 22:20:46
36359,Call of Duty,PS5,9325,129,2025-10-01 00:56:04
36360,FIFA 25,PS5,9950,92,2025-10-01 17:43:14
36361,God of War,PS5,2178,274,2025-10-01 15:01:07
36362,FIFA 25,PS4,5862,36,2025-10-01 02:11:40
36363,Horizon Zero Dawn,PS4,1490,38,2025-10-01 17:19:03
36364,Horizon Zero Dawn,PS4,3677,173,2025-10-01 19:41:28
36365,FIFA 25,PS4,1071,266,2025-10-01 05:33:14
36366,Spider-Man 2,PS5,1062,43,2025-10-01 12:02:48
36367,Spider-Man 2,PS5,8816,63,2025-10-01 08:26:48
36368,Horizon Zero Dawn,PS4,6301,174,2025-10-01 19:06:21
36369,Spider-Man 2,PS4,2326,265,2025-10-01 21:05:27
36370,Call of Duty,PS4,4331,103,2025-10-01 17:46:44
36371,FIFA 25,PS4,3963,95,2025-10-01 19:21:18
36372,God of War,PS5,8697,128,2025-10-01 04:46:18
36373,Spider-Man 2,PS4,8903,249,2025-10-01 12:57:26
36374,Spider-Man 2,PS5,2692,292,2025-10-01 08:28:24
36375,God of War,PS5,4038,45,2025-10-01 16:24:07
36376,Call of Duty,PS4,3632,256,2025-10-01 18:14:21
36377,Horizon Zero Dawn,PS4,7095,103,2025-10-01 18:08:10
36378,God of War,PS5,3132,199,2025-10-01 11:17:58
36379,God of War,PS5,2847,149,2025-10-01 05:43:34
36380,Horizon Zero Dawn,PS4,7208,292,2025-10-01 17:45:39
36381,Horizon Zero Dawn,PS4,5395,43,2025-10-01 10:47:47
36382,GTA V,PS4,8374,6,2025-10-01 16:59:05
36383,God of War,PS5,1612,170,2025-10-01 10:36:59
36384,FIFA 25,PS4,3413,188,2025-10-01 01:18:27
36385,Call of Duty,PS5,3539,128,2025-10-01 02:03:41
36386,FIFA 25,PS5,8415,53,2025-10-01 03:03:30
36387,God of War,PS4,2936,10,2025-10-01 01:16:15
36388,Spider-Man 2,PS5,3832,196,2025-10-01 19:18:28
36389,Horizon Zero Dawn,PS5,9044,265,2025-10-01 17:07:34
36390,Horizon Zero Dawn,PS5,4425,270,2025-10-01 06:01:23
36391,FIFA 25,PS5,9038,66,2025-10-01 22:28:52
36392,Horizon Zero Dawn,PS5,3005,167,2025-10-01 01:30:39
36393,Spider-Man 2,PS5,1604,200,2025-10-01 02:24:12
36394,GTA V,PS4,6411,238,2025-10-01 04:39:34
36395,God of War,PS5,4916,200,2025-10-01 07:41:17
36396,FIFA 25,PS4,1418,70,2025-10-01 04:26:27
36397,Horizon Zero Dawn,PS5,8833,170,2025-10-01 07:57:22
